id,nom,description,type,imageName,url,createdAt,updatedAt,date_publication
b2637c4d-6700-4a28-9b63-cf9f8502e258,Low-complexity Hybrid Interference Cancellation for Sparse Code Multiple Access,,brain,,https://doi.org/10.1186/s13638-022-02162-y,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-09-24
b2d69507-6b7f-4fd8-be2b-22dd48321c5b,Analytical and 3D Numerical Study of Multilayer Shielding Effectiveness for Board Level Shielding Optimization,,brain,,https://doi.org/10.3390/electronics11244156,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-12-13
b2e724d2-44a9-4ae0-a2df-65e53740da9d,Intégrations de capteurs champ proche dans les modules de puissance à base de semi-conducteurs Grand-gap MOSFET SiC,,brain,,https://univ-pau.hal.science/hal-04076710/,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-04-21
b36214ab-1be2-4889-acf3-64557cbf4ce5,Infrastructure localization service and tracking scheme in uncovered areas for Internet of Vehicles,,brain,,https://link.springer.com/article/10.1007/s12243-021-00851-1,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-05-22
b5c1d2c5-58f0-44bd-adf7-9002720c2b32,Model and Data Engineering,,brain,,https://link.springer.com/content/pdf/bfm:978-3-031-49333-1/1?pdf=chapter%20toc,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-11-02
b8b7302b-85d1-4914-bd6b-211879da139a,Designing fast-charge urban electric bus services: An Integer Linear Programming model,,brain,,https://doi.org/10.1016/j.tre.2023.103065,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-02-11
b9fefac0-e096-4b5d-bf4f-e26bee3a9b0f,The challenges for electromagnetic diagnosis and control of power devices using wide-band gap semi-conductors,,brain,,https://univ-pau.hal.science/hal-03025986v1,2024-09-26 10:46:36,2024-09-26 10:46:36,2020-11-26
bc3ddf02-bfcc-4df8-9d17-92accd1ac91b,5G Vehicle-to-Everything at the Cross-Borders: Security Challenges and Opportunities,,brain,,https://hal.science/hal-04046664v1,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-03-26
bd50bf2e-0a3a-43f8-b5d5-9cfc6910306a,Implementation and Assessment of IEEE 802.11BD for Improved Road Safety,,brain,,https://doi.org/10.1109/ccnc49032.2021.9369649,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-01-09
bef1c7c4-62bc-486b-b0f4-80f91d4abe8a,Prise en compte de l’équité sociale dans les politiques de mobilité urbaine,,brain,,https://doi.org/10.7202/1083579ar,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-11-05
c0456d5f-82ba-41d6-9c81-bb3cc4c0a1b5,Du bon usage de la régulation du libre-service : le cas des trottinettes électriques,,brain,,https://tnova.fr/economie-social/territoires-metropoles/du-bon-usage-de-la-regulation-du-libre-service-le-cas-des-trottinettes-electriques/,2024-09-26 10:46:36,2024-09-26 10:46:36,2020-06-19
c143350c-4e2f-4566-9ce7-f6b1e0924ce0,Toward a Human Systems Integration approach to the design and operation of a remote and virtual air traffic control center,,brain,,https://doi.org/10.1017/pds.2023.357,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-07-05
c36cb3e3-9d11-4a9c-a5bd-c077e0307271,Adaptive Deep Reinforcement Learning Approach for Service Migration in MEC-Enabled Vehicular Networks,,brain,,https://ieeexplore.ieee.org/document/10218103,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-07-09
c3c3d08f-a2bc-415c-9168-9bc32e0e429d,The Electromagnetic Spectrum: Knowledge and Experimental Techniques,,brain,,https://doi.org/10.30726/esij/v8.i4.2021.84025,2025-07-11 08:43:43,2025-07-11 08:43:43,2021-12-27
c3d24e06-3a02-430b-b7a4-500681a1fdda,Deep Reinforcement Learning Based Resource Allocation in Dense Sliced LoRaWAN Networks,,brain,,https://doi.org/10.1109/icce53296.2022.9730234,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-01-07
c4b0aa4b-40e1-4650-9bff-faf285825f1c,Bluff body drag manipulation using pulsed jets and Coanda effect,,brain,,https://doi.org/10.1017/jfm.2016.508,2024-09-26 10:46:36,2024-09-26 10:46:36,2016-10-25
c7b002e1-9a70-4e04-93e1-ca88eb636b80,A Method for Endurance Testing of Enameled Round and Rectangular Wires for Motors Controlled by SiC-based Inverters,,brain,,https://univ-pau.hal.science/hal-03470575,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-12-08
c874fc1a-ff04-43da-94ac-77babf15195e,Drag reduction mechanisms of a car model at moderate yaw by bi-frequency forcing.routier,,brain,,https://doi.org/10.1103/PhysRevFluids.4.034604,2024-09-26 10:46:36,2024-09-26 10:46:36,2019-03-19
c928b685-861d-44f8-90a0-66b8d00aba30,Dynamic Pooled Capacity Deployment for Urban Parcel Logistics,,brain,,https://www.researchgate.net/publication/358981330_Dynamic_Pooled_Capacity_Deployment_for_Urban_Parcel_Logistics,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-03-01
c9a36515-4671-4114-be5c-d8e644ddaa8d,Mobility in European container port rankings,,brain,,https://doi.org/10.1016/j.jtrangeo.2023.103729,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-10-19
cac4805f-e408-419c-9e99-63bb25d1f0f4,"Multi-echelon Urban Distribution Networks : Models, Challenges and Perspectives"" dans The Routledge Handbook of Urban Logistics.",,brain,,https://www.routledge.com/The-Routledge-Handbook-of-Urban-Logistics/Monios-Budd-Ison/p/book/9781032148571,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-06-23
cb747c21-7857-4531-adec-7347451cefd1,Pratiquer une transition énergétique innovante: En 10 cas d'entreprise,,brain,,https://doi.org/10.3917/dunod.verni.2022.01.0139,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-04-06
cb81b9d3-3e47-424e-a28a-f02799e989cc,End-to-End Network Slicing for ITS-G5 Vehicular Communications,,brain,,https://doi.org/10.1109/iwcmc51323.2021.9498827,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-06-28
cbf04eb3-6a77-4c11-acb7-cf8b8c70df5e,Potential for rapid adoption of battery-electric heavy-duty trucks for pre-and post-haulage at intermodal terminals,,brain,,https://www.researchgate.net/publication/373756315_Potential_for_rapid_adoption_of_battery-electric_heavy-duty_trucks_for_pre-_and_post-haulage_at_intermodal_terminals,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-10-01
cd1532fb-87a1-4987-ac56-984879515cda,Human-Systems Integration,,brain,,https://link.springer.com/referenceworkentry/10.1007/978-3-030-90913-0_13,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-01-01
cf9e9b09-aa0e-4cdd-b3b9-530fcccd5229,Global hydrogen development - A technological and geopolitical overview.,,brain,,https://doi.org/10.1016/j.ijhydene.2021.12.076,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-02-05
d368ef04-a37b-48a7-9865-6c5a32a1b6ef,Les vélos cargos pour optimiser la logistique décarbonée du dernier kilomètre. Une année de livraison à Bordeaux,,brain,,https://librairie.ademe.fr/mobilite-et-transport/5903-les-velos-cargos-pour-optimiser-la-logistique-decarbonee-du-dernier-kilometre.html,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-04-01
d528da27-d7cf-4a88-8a0c-05cf916accc3,Evaluation of Automated Road Transport Systems in Cities,,brain,,https://doi.org/10.1016/B978-0-12-812993-7.00003-6,2024-09-26 10:46:36,2024-09-26 10:46:36,2018-04-20
d5bcebf6-238f-42ee-9c48-4f5b18ca044b,Preliminary Safety-Critical Scenario Analysis of Semi-Automated Train Operation.,,brain,,https://www.rpsonline.com.sg/proceedings/esrel2023/html/P528.html,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-09-03
d7be8074-ef52-41de-8bc7-732ccfd42a4a,MUST-B: a multi-agent model to address the future challenges of sustainable urban development,,brain,,https://www.researchgate.net/publication/374367387_MUST-B_A_Multiagent_Model_to_Address_the_Future_Challenges_of_Sustainable_Urban_Development,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-10-05
d9ee833a-991e-411e-ba04-5943a51e33ed,Optimisation des moyens dans la recomposition commerciale de dessertes TER,,brain,,https://theses.hal.science/tel-03149199/,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-02-22
daad4a4b-2adf-44a7-803e-a325f4cfb963,Security Vulnerabilities and Threats related to CAV deployment,,brain,,https://hal.science/hal-04433280,2024-09-26 10:46:36,2024-09-26 10:46:36,2024-02-01
dba3cbb0-9f80-436d-a92d-10e7c43a1e19,Mobile Hydrogen Refueling Station: A Case Study of H2 E-Mobility on Ouessant Island,,brain,,https://doi.org/10.1109/isgteurope56780.2023.10407757,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-10-23
dfcaa73f-dc79-4738-98b0-09e41255ea91,Modelling and solution approaches for the interconnected city logistics,,brain,,https://doi.org/10.1080/00207543.2016.1267412,2024-09-26 10:46:36,2024-09-26 10:46:36,2017-05-03
e25ff884-0ebb-41fc-ab04-f41103d67bf4,DRL-Based RAT Selection in a Hybrid Vehicular Communication Network,,brain,,https://ieeexplore.ieee.org/document/10199400,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-08-14
e3e47694-42ae-4b57-b253-7aa3fc0b4d34,Low-cost numerical lumped modelling of lithium-ion battery pack with phase change material and liquid cooling thermal management system,,brain,,https://doi.org/10.1016/j.est.2022.105293,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-07-18
ed54f608-4771-487e-bdde-baccc07ae11d,A multicriteria Master Planning DSS for a sustainable humanitarian supply chain,,brain,,https://link.springer.com/article/10.1007/s10479-018-2882-3,2024-09-26 10:46:36,2024-09-26 10:46:36,2018-05-09
edf45d6c-680a-4ad1-9363-7d61a1d77444,Intelligent Buildings in Smart Grids: A Survey on Security and Privacy Issues Related to Energy Management,,brain,,https://www.mdpi.com/1996-1073/14/9/2733,2024-09-26 10:46:36,2024-09-26 10:46:36,2021-05-10
ee993c00-9607-4778-9442-4948d799f7ff,Proposition d’une approche multidisciplinaire pour la maintenance prédictive des chaussées,,brain,,https://hal.science/hal-04185130/document,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-08-28
f13cee0e-1d80-42dd-a71f-aea9d433b930,"L’objectif de couverture de réseaux 5G, source d’adaptation de l’encadrement juridique",,brain,,https://www.lexisnexis.fr/__data/assets/pdf_file/0005/901517/Revues-Jurisclasseur-Energie-Environnement-Infracstructures-2021.pdf,2024-09-26 10:46:36,2024-09-26 10:46:36,
f512b01c-22f0-401f-97e6-bb9f5bbb6ff5,Study of thermo-oxidative ageing applied to an epoxy resin using a microstrip ring resonator structure,,brain,,https://hal.science/hal-04295303,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-11-20
f6e3aef4-d2b4-4f04-a9ea-574283090100,Hyperconnected Urban Synchromodality: Synergies between Freight and People Mobility,,brain,,https://knowledgeplatform.etp-logistics.eu/pluginfile.php/13831/mod_resource/content/1/IPIC2023_paper_95_Hyperconnected%20Urban%20Synchromodality%20Synergies%20between%20Freight%20and%20People%20Mobility%2C%20Olivier%20Labarthe.pdf,2024-09-26 10:46:36,2024-09-26 10:46:36,2024-04-02
f73242d7-6ff3-403b-960c-1f03bc9dca6c,Product⋎service system configuration: a generic knowledge-based model for commercial offers,,brain,,"https://doi.org/10.1080/00207543.2020.1714090",2024-09-26 10:46:36,2024-09-26 10:46:36,2021-02-16
f785f5ad-f479-4332-9dd6-a7680597254e,Distribution of the Training Data Over the Shortest Path Between the Servers,,brain,,https://link.springer.com/chapter/10.1007/978-3-031-28694-0_33,2024-09-26 10:46:36,2024-09-26 10:46:36,2023-03-15
f894ae56-0554-4aba-b67d-e2ec7154b153,A Protocol for the Certification of High-Definition Maps,,brain,,https://www.researchgate.net/publication/331024807_A_Protocol_for_the_Certification_of_High-Definition_Maps_A_Protocol_for_the_Certification_of_High-Definition_Maps,2024-09-26 10:46:36,2024-09-26 10:46:36,2018-09-01
f8b3d307-14f5-432a-805a-54298809d5f6,A Hypergraph Model for the Rolling Stock Rotation Planning and Train Selection,,brain,,https://inria.hal.science/hal-02402447/document,2024-09-26 10:46:36,2024-09-26 10:46:36,2019-12-10
fa01a9c7-3062-4310-b6fe-1646468d4ca0,Energy Transition in France,,brain,,https://www.mdpi.com/2071-1050/14/10/5818,2024-09-26 10:46:36,2024-09-26 10:46:36,2022-05-11
fb287bc5-d7e5-4fd6-bce1-cfe58b93a456,Application of Wireless Sensor and Actuator Networks to Achieve Intelligent Microgrids: A Promising Approach towards a Global Smart Grid Deployment,,brain,,https://doi.org/10.3390/app6030061,2024-09-26 10:46:36,2024-09-26 10:46:36,2016-02-23
